2013-04-09 15:00:12.506621; [1.7012960287718422e-05, -2.447856441046023e-21, -4.917113914345016e-05]
2013-04-09 15:00:13.531758; [1.7012960289780215e-05, -2.447860091764238e-21, -4.917113913939884e-05]
2013-04-09 15:00:14.517053; [1.7012961092915728e-05, -2.4478638577428177e-21, -4.917114145062401e-05]
2013-04-09 15:00:15.570811; [1.7012961094977528e-05, -2.4478675084611737e-21, -4.9171141446572676e-05]
2013-04-09 15:00:16.532221; [1.7012961097039328e-05, -2.447871159179608e-21, -4.917114144252133e-05]
2013-04-09 15:00:17.511667; [1.7012961099101138e-05, -2.4478748098980004e-21, -4.9171141438469986e-05]
2013-04-09 15:00:18.577281; [1.7012961101162945e-05, -2.447878460616403e-21, -4.9171141434418634e-05]
2013-04-09 15:00:19.523583; [1.7012961904298515e-05, -2.447882226595975e-21, -4.91711437456439e-05]
2013-04-09 15:00:20.527090; [1.701296190842215e-05, -2.447889528033072e-21, -4.9171143737541164e-05]
2013-04-09 15:00:21.535803; [1.701296191048397e-05, -2.4478931787516628e-21, -4.917114373348979e-05]
2013-04-09 15:00:22.580098; [1.701296191048397e-05, -2.4478931787516628e-21, -4.917114373348979e-05]
2013-04-09 15:00:23.519277; [1.701296271568145e-05, -2.447900595450817e-21, -4.917114604066383e-05]
2013-04-09 15:00:24.519995; [1.701296271774328e-05, -2.447904246169548e-21, -4.917114603661244e-05]
2013-04-09 15:00:25.522884; [1.7012962719805113e-05, -2.4479078968882684e-21, -4.917114603256104e-05]
2013-04-09 15:00:26.533927; [1.701296343703227e-05, -2.4479115476069994e-21, -4.917114503873556e-05]
2013-04-09 15:00:27.531919; [1.7012964238106165e-05, -2.447911662869579e-21, -4.917114735401243e-05]
2013-04-09 15:00:28.519616; [1.7012964240168006e-05, -2.4479153135884404e-21, -4.9171147349961016e-05]
2013-04-09 15:00:29.517021; [1.701296424222985e-05, -2.447918964307338e-21, -4.91711473459096e-05]
2013-04-09 15:00:30.571618; [1.7012965045365654e-05, -2.4479227302893335e-21, -4.917114965713522e-05]
2013-04-09 15:00:31.525357; [1.7012965045365654e-05, -2.4479227302893335e-21, -4.917114965713522e-05]
2013-04-09 15:00:32.529247; [1.70129650474275e-05, -2.447926381008398e-21, -4.917114965308378e-05]
2013-04-09 15:00:33.535690; [1.7012965848501498e-05, -2.4479264962716792e-21, -4.9171151968360944e-05]
2013-04-09 15:00:34.573966; [1.7012965848501498e-05, -2.4479264962716792e-21, -4.9171151968360944e-05]
2013-04-09 15:00:35.519340; [1.70129666516374e-05, -2.4479302622543965e-21, -4.917115427958681e-05]
2013-04-09 15:00:36.518929; [1.70129666516374e-05, -2.4479302622543965e-21, -4.917115427958681e-05]
2013-04-09 15:00:37.522213; [1.7012968169938838e-05, -2.4479340282373824e-21, -4.9171155601038504e-05]
2013-04-09 15:00:38.589438; [1.7012968169938838e-05, -2.4479340282373824e-21, -4.9171155601038504e-05]
2013-04-09 15:00:39.520432; [1.7012968169938838e-05, -2.4479340282373824e-21, -4.9171155601038504e-05]
