2013-03-31 05:21:53.814114; temp: 30.3;pressure: 99593;altitude: 145.124743872
2013-03-31 05:21:54.313899; temp: 30.3;pressure: 99596;altitude: 144.533774561
2013-03-31 05:21:54.814014; temp: 30.3;pressure: 99595;altitude: 145.040317626
2013-03-31 05:21:55.313930; temp: 30.3;pressure: 99591;altitude: 145.209170805
2013-03-31 05:21:55.814019; temp: 30.3;pressure: 99601;altitude: 144.280512294
2013-03-31 05:21:56.313906; temp: 30.3;pressure: 99591;altitude: 144.955892066
2013-03-31 05:21:56.813847; temp: 30.3;pressure: 99595;altitude: 144.787043005
2013-03-31 05:21:57.313955; temp: 30.3;pressure: 99596;altitude: 145.209170805
2013-03-31 05:21:57.841122; temp: 30.3;pressure: 99591;altitude: 145.462455722
2013-03-31 05:21:58.313857; temp: 30.3;pressure: 99591;altitude: 144.449353119
2013-03-31 05:21:58.821809; temp: 30.3;pressure: 99593;altitude: 144.027256203
2013-03-31 05:21:59.314050; temp: 30.3;pressure: 99589;altitude: 144.533774561
2013-03-31 05:21:59.814445; temp: 30.3;pressure: 99591;altitude: 145.37802673
2013-03-31 05:22:00.314121; temp: 30.3;pressure: 99594;altitude: 144.533774561
2013-03-31 05:22:00.813856; temp: 30.3;pressure: 99591;altitude: 145.37802673
2013-03-31 05:22:01.313980; temp: 30.3;pressure: 99596;altitude: 145.462455722
2013-03-31 05:22:01.813989; temp: 30.3;pressure: 99587;altitude: 145.631315765
2013-03-31 05:22:02.313956; temp: 30.3;pressure: 99590;altitude: 145.462455722
2013-03-31 05:22:02.813917; temp: 30.3;pressure: 99587;altitude: 144.955892066
2013-03-31 05:22:03.313879; temp: 30.3;pressure: 99596;altitude: 145.124743872
2013-03-31 05:22:03.813928; temp: 30.3;pressure: 99598;altitude: 144.955892066
2013-03-31 05:22:04.313871; temp: 30.3;pressure: 99592;altitude: 144.955892066
2013-03-31 05:22:04.813963; temp: 30.3;pressure: 99601;altitude: 144.449353119
2013-03-31 05:22:05.349652; temp: 30.3;pressure: 99589;altitude: 144.533774561
2013-03-31 05:22:05.813841; temp: 30.3;pressure: 99590;altitude: 145.5468854
2013-03-31 05:22:06.313903; temp: 30.3;pressure: 99592;altitude: 144.955892066
2013-03-31 05:22:06.813983; temp: 30.3;pressure: 99589;altitude: 145.040317626
2013-03-31 05:22:07.313896; temp: 30.3;pressure: 99585;altitude: 144.449353119
2013-03-31 05:22:07.813959; temp: 30.3;pressure: 99596;altitude: 145.293598424
2013-03-31 05:22:08.313909; temp: 30.3;pressure: 99595;altitude: 144.533774561
2013-03-31 05:22:08.813945; temp: 30.3;pressure: 99592;altitude: 144.449353119
2013-03-31 05:22:09.314097; temp: 30.3;pressure: 99587;altitude: 145.5468854
2013-03-31 05:22:09.814080; temp: 30.3;pressure: 99593;altitude: 145.37802673
2013-03-31 05:22:10.314091; temp: 30.3;pressure: 99595;altitude: 144.702619504
2013-03-31 05:22:10.814169; temp: 30.3;pressure: 99598;altitude: 145.040317626
2013-03-31 05:22:11.329686; temp: 30.3;pressure: 99596;altitude: 144.955892066
2013-03-31 05:22:11.814198; temp: 30.3;pressure: 99590;altitude: 145.040317626
2013-03-31 05:22:12.325757; temp: 30.3;pressure: 99599;altitude: 145.040317626
2013-03-31 05:22:12.813880; temp: 30.3;pressure: 99589;altitude: 145.040317626
2013-03-31 05:22:13.322147; temp: 30.3;pressure: 99581;altitude: 145.37802673
2013-03-31 05:22:13.814025; temp: 30.3;pressure: 99601;altitude: 145.040317626
2013-03-31 05:22:14.321910; temp: 30.3;pressure: 99598;altitude: 145.37802673
2013-03-31 05:22:14.813938; temp: 30.3;pressure: 99596;altitude: 144.533774561
2013-03-31 05:22:15.313988; temp: 30.3;pressure: 99593;altitude: 145.715746816
2013-03-31 05:22:15.813968; temp: 30.3;pressure: 99588;altitude: 145.884610978
2013-03-31 05:22:16.313903; temp: 30.3;pressure: 99594;altitude: 145.124743872
2013-03-31 05:22:16.813979; temp: 30.3;pressure: 99596;altitude: 144.871467192
2013-03-31 05:22:17.314010; temp: 30.3;pressure: 99597;altitude: 145.37802673
2013-03-31 05:22:17.849672; temp: 30.3;pressure: 99587;altitude: 145.462455722
2013-03-31 05:22:18.313927; temp: 30.3;pressure: 99595;altitude: 145.969044089
2013-03-31 05:22:18.813914; temp: 30.3;pressure: 99591;altitude: 145.5468854
2013-03-31 05:22:19.349215; temp: 30.3;pressure: 99596;altitude: 144.533774561
2013-03-31 05:22:19.814183; temp: 30.3;pressure: 99593;altitude: 145.462455722
2013-03-31 05:22:20.314016; temp: 30.3;pressure: 99588;altitude: 145.124743872
2013-03-31 05:22:20.814106; temp: 30.3;pressure: 99588;altitude: 145.209170805
2013-03-31 05:22:21.313901; temp: 30.3;pressure: 99593;altitude: 145.124743872
2013-03-31 05:22:21.813881; temp: 30.3;pressure: 99593;altitude: 144.787043005
2013-03-31 05:22:22.325974; temp: 30.3;pressure: 99598;altitude: 144.533774561
2013-03-31 05:22:22.814074; temp: 30.3;pressure: 99594;altitude: 145.37802673
2013-03-31 05:22:23.314198; temp: 30.3;pressure: 99593;altitude: 145.124743872
2013-03-31 05:22:23.814108; temp: 30.3;pressure: 99599;altitude: 145.209170805
2013-03-31 05:22:24.349416; temp: 30.3;pressure: 99591;altitude: 144.955892066
2013-03-31 05:22:24.820309; temp: 30.3;pressure: 99590;altitude: 145.209170805
2013-03-31 05:22:25.381147; temp: 30.3;pressure: 99601;altitude: 144.787043005
2013-03-31 05:22:25.861681; temp: 30.3;pressure: 99591;altitude: 145.37802673
2013-03-31 05:22:26.349567; temp: 30.3;pressure: 99598;altitude: 144.702619504
2013-03-31 05:22:26.817295; temp: 30.3;pressure: 99598;altitude: 145.124743872
2013-03-31 05:22:27.349092; temp: 30.3;pressure: 99596;altitude: 144.787043005
2013-03-31 05:22:27.826846; temp: 30.3;pressure: 99601;altitude: 145.969044089
2013-03-31 05:22:28.313954; temp: 30.3;pressure: 99596;altitude: 145.040317626
2013-03-31 05:22:28.869823; temp: 30.3;pressure: 99607;altitude: 144.449353119
2013-03-31 05:22:29.349284; temp: 30.3;pressure: 99590;altitude: 145.040317626
2013-03-31 05:22:29.873974; temp: 30.3;pressure: 99589;altitude: 145.040317626
2013-03-31 05:22:30.349825; temp: 30.3;pressure: 99599;altitude: 144.955892066
2013-03-31 05:22:30.857893; temp: 30.3;pressure: 99596;altitude: 144.787043005
2013-03-31 05:22:31.349482; temp: 30.3;pressure: 99592;altitude: 145.209170805
2013-03-31 05:22:31.849443; temp: 30.3;pressure: 99595;altitude: 145.209170805
2013-03-31 05:22:32.349310; temp: 30.3;pressure: 99590;altitude: 144.787043005
2013-03-31 05:22:32.849624; temp: 30.3;pressure: 99589;altitude: 145.5468854
2013-03-31 05:22:33.349209; temp: 30.3;pressure: 99590;altitude: 144.702619504
2013-03-31 05:22:33.849675; temp: 30.3;pressure: 99592;altitude: 145.293598424
2013-03-31 05:22:34.348888; temp: 30.3;pressure: 99592;altitude: 145.5468854
2013-03-31 05:22:34.849324; temp: 30.2;pressure: 99586;altitude: 146.306783398
2013-03-31 05:22:35.349469; temp: 30.2;pressure: 99581;altitude: 145.462455722
2013-03-31 05:22:35.849530; temp: 30.2;pressure: 99593;altitude: 145.800178554
2013-03-31 05:22:36.349459; temp: 30.2;pressure: 99586;altitude: 145.040317626
2013-03-31 05:22:36.849367; temp: 30.2;pressure: 99589;altitude: 145.715746816
2013-03-31 05:22:37.349255; temp: 30.2;pressure: 99590;altitude: 145.800178554
2013-03-31 05:22:37.849505; temp: 30.2;pressure: 99590;altitude: 145.293598424
2013-03-31 05:22:38.349423; temp: 30.2;pressure: 99590;altitude: 144.955892066
2013-03-31 05:22:38.849261; temp: 30.2;pressure: 99589;altitude: 145.209170805
2013-03-31 05:22:39.349268; temp: 30.2;pressure: 99593;altitude: 145.5468854
2013-03-31 05:22:39.849503; temp: 30.2;pressure: 99592;altitude: 145.040317626
2013-03-31 05:22:40.349527; temp: 30.2;pressure: 99595;altitude: 145.209170805
2013-03-31 05:22:40.849426; temp: 30.2;pressure: 99590;altitude: 145.5468854
2013-03-31 05:22:41.326597; temp: 30.2;pressure: 99592;altitude: 144.955892066
2013-03-31 05:22:41.849807; temp: 30.2;pressure: 99593;altitude: 144.955892066
2013-03-31 05:22:42.330210; temp: 30.2;pressure: 99587;altitude: 145.715746816
2013-03-31 05:22:42.849276; temp: 30.2;pressure: 99587;altitude: 144.955892066
2013-03-31 05:22:43.386258; temp: 30.2;pressure: 99592;altitude: 145.5468854
2013-03-31 05:22:43.849812; temp: 30.2;pressure: 99590;altitude: 145.5468854
2013-03-31 05:22:44.358378; temp: 30.2;pressure: 99595;altitude: 144.280512294
2013-03-31 05:22:44.849684; temp: 30.2;pressure: 99595;altitude: 144.449353119
2013-03-31 05:22:45.356046; temp: 30.2;pressure: 99590;altitude: 144.702619504
2013-03-31 05:22:45.849733; temp: 30.2;pressure: 99593;altitude: 145.969044089
2013-03-31 05:22:46.349294; temp: 30.2;pressure: 99593;altitude: 144.533774561
2013-03-31 05:22:46.849435; temp: 30.2;pressure: 99592;altitude: 144.702619504
2013-03-31 05:22:47.348826; temp: 30.2;pressure: 99593;altitude: 145.040317626
2013-03-31 05:22:47.849543; temp: 30.2;pressure: 99590;altitude: 144.449353119
2013-03-31 05:22:48.349125; temp: 30.2;pressure: 99592;altitude: 144.702619504
2013-03-31 05:22:48.849628; temp: 30.2;pressure: 99586;altitude: 145.209170805
2013-03-31 05:22:49.349412; temp: 30.2;pressure: 99599;altitude: 144.533774561
2013-03-31 05:22:49.849586; temp: 30.2;pressure: 99598;altitude: 145.293598424
2013-03-31 05:22:50.349515; temp: 30.2;pressure: 99596;altitude: 145.209170805
2013-03-31 05:22:50.849651; temp: 30.2;pressure: 99592;altitude: 145.715746816
2013-03-31 05:22:51.349353; temp: 30.2;pressure: 99589;altitude: 145.293598424
2013-03-31 05:22:51.814054; temp: 30.2;pressure: 99596;altitude: 145.040317626
2013-03-31 05:22:52.348795; temp: 30.2;pressure: 99593;altitude: 145.969044089
2013-03-31 05:22:52.814013; temp: 30.2;pressure: 99593;altitude: 145.5468854
2013-03-31 05:22:53.348930; temp: 30.2;pressure: 99593;altitude: 145.800178554
2013-03-31 05:22:53.849622; temp: 30.2;pressure: 99584;altitude: 145.040317626
2013-03-31 05:22:54.349223; temp: 30.2;pressure: 99590;altitude: 144.787043005
2013-03-31 05:22:54.850253; temp: 30.2;pressure: 99590;altitude: 145.5468854
2013-03-31 05:22:55.349370; temp: 30.2;pressure: 99593;altitude: 146.053477887
2013-03-31 05:22:55.855760; temp: 30.2;pressure: 99595;altitude: 145.040317626
2013-03-31 05:22:56.859174; temp: 30.2;pressure: 99592;altitude: 145.293598424
2013-03-31 05:22:57.449983; temp: 30.2;pressure: 99593;altitude: 145.715746816
2013-03-31 05:22:57.827321; temp: 30.2;pressure: 99593;altitude: 145.462455722
2013-03-31 05:22:58.359729; temp: 30.2;pressure: 99589;altitude: 145.040317626
2013-03-31 05:22:58.833383; temp: 30.2;pressure: 99593;altitude: 144.533774561
2013-03-31 05:22:59.349714; temp: 30.2;pressure: 99598;altitude: 144.955892066
2013-03-31 05:22:59.882510; temp: 30.2;pressure: 99596;altitude: 145.293598424
2013-03-31 05:23:00.349610; temp: 30.2;pressure: 99596;altitude: 144.787043005
2013-03-31 05:23:00.855466; temp: 30.2;pressure: 99604;altitude: 144.702619504
2013-03-31 05:23:01.348985; temp: 30.2;pressure: 99593;altitude: 144.787043005
2013-03-31 05:23:01.858653; temp: 30.2;pressure: 99601;altitude: 145.040317626
2013-03-31 05:23:02.349029; temp: 30.2;pressure: 99598;altitude: 145.209170805
2013-03-31 05:23:02.850052; temp: 30.2;pressure: 99598;altitude: 145.5468854
2013-03-31 05:23:03.349161; temp: 30.2;pressure: 99593;altitude: 144.702619504
2013-03-31 05:23:03.848932; temp: 30.2;pressure: 99601;altitude: 144.787043005
2013-03-31 05:23:04.349033; temp: 30.2;pressure: 99593;altitude: 144.280512294
2013-03-31 05:23:04.849577; temp: 30.2;pressure: 99596;altitude: 144.787043005
2013-03-31 05:23:05.425220; temp: 30.2;pressure: 99601;altitude: 144.533774561
2013-03-31 05:23:05.849751; temp: 30.2;pressure: 99590;altitude: 144.955892066
2013-03-31 05:23:06.348973; temp: 30.2;pressure: 99598;altitude: 144.702619504
2013-03-31 05:23:06.849257; temp: 30.2;pressure: 99596;altitude: 144.955892066
2013-03-31 05:23:07.349158; temp: 30.2;pressure: 99593;altitude: 144.955892066
2013-03-31 05:23:07.849878; temp: 30.2;pressure: 99601;altitude: 144.280512294
2013-03-31 05:23:08.349254; temp: 30.2;pressure: 99598;altitude: 144.533774561
2013-03-31 05:23:08.849583; temp: 30.2;pressure: 99595;altitude: 144.533774561
2013-03-31 05:23:09.348861; temp: 30.2;pressure: 99587;altitude: 144.955892066
2013-03-31 05:23:09.849588; temp: 30.2;pressure: 99590;altitude: 144.955892066
2013-03-31 05:23:10.349839; temp: 30.2;pressure: 99601;altitude: 144.533774561
2013-03-31 05:23:10.849601; temp: 30.2;pressure: 99599;altitude: 144.955892066
2013-03-31 05:23:11.349455; temp: 30.1;pressure: 99592;altitude: 145.209170805
2013-03-31 05:23:11.852774; temp: 30.1;pressure: 99592;altitude: 145.040317626
2013-03-31 05:23:12.335128; temp: 30.1;pressure: 99592;altitude: 145.462455722
2013-03-31 05:23:12.849741; temp: 30.1;pressure: 99593;altitude: 144.787043005
2013-03-31 05:23:13.327071; temp: 30.1;pressure: 99590;altitude: 145.209170805
2013-03-31 05:23:13.849812; temp: 30.1;pressure: 99590;altitude: 144.787043005
2013-03-31 05:23:14.374781; temp: 30.1;pressure: 99590;altitude: 145.040317626
2013-03-31 05:23:14.849448; temp: 30.1;pressure: 99595;altitude: 145.969044089
2013-03-31 05:23:15.372341; temp: 30.1;pressure: 99595;altitude: 145.5468854
2013-03-31 05:23:15.849808; temp: 30.1;pressure: 99598;altitude: 145.715746816
2013-03-31 05:23:16.355393; temp: 30.1;pressure: 99590;altitude: 144.955892066
2013-03-31 05:23:16.849842; temp: 30.1;pressure: 99593;altitude: 144.955892066
2013-03-31 05:23:17.349302; temp: 30.1;pressure: 99592;altitude: 145.040317626
2013-03-31 05:23:17.849580; temp: 30.2;pressure: 99598;altitude: 144.955892066
2013-03-31 05:23:18.349199; temp: 30.1;pressure: 99592;altitude: 145.293598424
2013-03-31 05:23:18.849626; temp: 30.1;pressure: 99592;altitude: 145.209170805
2013-03-31 05:23:19.313843; temp: 30.1;pressure: 99595;altitude: 145.462455722
2013-03-31 05:23:19.849701; temp: 30.1;pressure: 99595;altitude: 145.040317626
2013-03-31 05:23:20.349875; temp: 30.1;pressure: 99589;altitude: 145.040317626
2013-03-31 05:23:20.849657; temp: 30.1;pressure: 99589;altitude: 144.533774561
2013-03-31 05:23:21.349183; temp: 30.1;pressure: 99595;altitude: 144.955892066
2013-03-31 05:23:21.849902; temp: 30.1;pressure: 99599;altitude: 144.702619504
