2013-03-31 05:33:39.812483; (-0.13771125853146143, 1.5381705341129728, 2.275125674635478)rot: [ 0.99963678 -0.00133601 -0.02691709],[ 0.00240265  0.9992114   0.03963342],[ 0.02684292 -0.0396837   0.99885167]
2013-03-31 05:33:40.387415; (0.13915070609434077, 2.289847534896718, 2.6519880836282765)rot: [ 0.99919854  0.00427471 -0.03979946],[-0.0024267   0.99892156  0.04636619],[ 0.03995474 -0.04623245  0.99813134]
2013-03-31 05:33:40.475774; (0.17349980472883914, 1.2578075505570183, 2.9073048917362403)rot: [ 0.99975446  0.0041376  -0.02176918],[-0.00302741  0.99870495  0.05078642],[ 0.02195112 -0.05070805  0.99847225]
2013-03-31 05:33:40.527645; (0.23246439696462806, 0.4180909160778875, 3.816829292676946)rot: [ 0.99996515  0.00453399 -0.00701067],[-0.00405715  0.99777178  0.06659597],[ 0.007297   -0.06656521  0.99775539]
2013-03-31 05:33:40.577909; (0.23651983251271502, 0.43427001732225806, 2.4915288236916138)rot: [ 0.99996276  0.00445362 -0.00739269],[-0.00412792  0.99904479  0.04350257],[ 0.00757937 -0.04347043  0.99902596]
2013-03-31 05:33:40.644445; (0.29982873779531616, -0.48104649915222586, 4.122056367468085)rot: [ 0.99995106  0.00461595  0.00875007],[-0.00523279  0.99740269  0.0718366 ],[-0.00839575 -0.07187888  0.99737803]
2013-03-31 05:33:40.727464; (0.31401410830535426, -0.7690891222186655, 3.291173932930432)rot: [ 0.99989489  0.00470092  0.01371503],[-0.00548006  0.9983399   0.05733593],[-0.01342273 -0.05740507  0.99826073]
2013-03-31 05:33:40.812964; (0.3192111547952781, -0.8154392244275773, 2.4123335663478858)rot: [ 0.99988321  0.00496731  0.01445328],[-0.00557069  0.99910162  0.04201085],[-0.01423162 -0.04208646  0.99901261]
2013-03-31 05:33:41.097044; (0.27120780618140783, 0.41659454853677275, 2.746416452997651)rot: [ 0.99996236  0.0050764  -0.00703564],[-0.00473333  0.99883855  0.0479495 ],[ 0.00727088 -0.04791439  0.99882498]
2013-03-31 05:33:41.177578; (0.2723425708203701, 0.10894998471447324, 3.262960513536818)rot: [ 0.9999869   0.00485378 -0.00162788],[-0.00475325  0.99836703  0.05692701],[ 0.00190153 -0.05691852  0.99837702]
2013-03-31 05:33:41.227589; (0.27249406986763147, -0.039708708093375074, 3.6277020456985603)rot: [  9.99988450e-01   4.70252042e-03   9.92571476e-04],[-0.0047559   0.99798517  0.06326904],[ -6.93047642e-04  -6.32730348e-02   9.97996013e-01]
2013-03-31 05:33:41.305533; (0.34692994586393516, -1.6619437761111095, 2.8750594071726594)rot: [ 0.99956102  0.00459273  0.029269  ],[-0.00605249  0.99873178  0.04998189],[-0.02900232 -0.0501371   0.99832116]
2013-03-31 05:33:41.377519; (0.34443506790117745, -1.5393708184789698, 2.6664509904749245)rot: [ 0.99962104  0.00475526  0.02711395],[-0.00600932  0.99890675  0.04635939],[-0.02686386 -0.04650476  0.99855678]
2013-03-31 05:33:41.427303; (0.27422768839386386, -0.3016151611574216, 3.040055318988239)rot: [ 0.99997469  0.00450025  0.00551051],[-0.00478609  0.9985826   0.05300832],[-0.00526415 -0.05303335  0.99857887]
2013-03-31 05:33:41.477308; (0.2651061941173272, -0.516351742961264, 2.6526868632410867)rot: [ 0.99994869  0.00420492  0.00921631],[-0.00462677  0.99891967  0.04623943],[-0.00901192 -0.0462797   0.99888787]
2013-03-31 05:33:41.527394; (0.23155232636316955, 0.20593006390766314, 2.6345271281539095)rot: [ 0.99998537  0.00420227 -0.00340456],[-0.00404131  0.99893423  0.04597911],[ 0.00359415 -0.04596467  0.9989366 ]
2013-03-31 05:33:41.577973; (0.19872536301696828, 0.2986342021425641, 1.8889131867334703)rot: [ 0.9999804   0.00363832 -0.00509494],[-0.00346836  0.99945001  0.03297965],[ 0.00521213 -0.03296134  0.99944304]
2013-03-31 05:33:41.627419; (0.20678836881677912, -0.13079152245854128, 1.951087051631746)rot: [ 0.99999088  0.00352932  0.00240428],[-0.00360912  0.99941403  0.03403786],[-0.00228274 -0.03404622  0.99941765]
2013-03-31 05:33:41.686359; (0.19746740032911492, 0.004002382298019218, 2.3453037243726627)rot: [  9.99994059e-01   3.44642113e-03   7.12392406e-05],[-0.00344645  0.99915641  0.04092184],[  6.98547490e-05  -4.09218420e-02   9.99162348e-01]
2013-03-31 05:33:41.744006; (0.16236507132074343, 0.6162745715866846, 1.8909860747965337)rot: [ 0.99993814  0.00318718 -0.0106564 ],[-0.00283364  0.9994504   0.03302827],[ 0.01075581 -0.03299603  0.99939761]
